strat,ticker,direction,last_close_price,capital,half_kelly,bp_used,n_shares,open_position,target_price,expected_return,stop_price
Short_Open,XLU,SELL,81.6,8981.71,1.855,16661.07,204,at_open,0.993,0.007,at_close
Short_Open,USO,HOLD,72.1,10242.17,1.0,10242.17,142,at_open,0.994494,0.005506,at_close
Short_Open,XLI,HOLD,143.54,10512.77,1.0,10512.77,73,at_open,0.998163,0.001837,at_close
Short_Open,AMLP,SELL,49.16,9668.8,1.0,9668.8,196,at_open,0.99251,0.00749,at_close
Short_Open,SPY,HOLD,597.53,14480.58,4.0,57922.32,96,at_open,0.998378,0.001622,at_close
