strat,ticker,direction,last_close_price,capital,half_kelly,bp_used,n_shares,open_position,target_price,expected_return,stop_price
Short_Open,XLU,SELL,77.64,9235.71,0.425,3925.18,50,at_open,0.993,0.007,at_close
Short_Open,USO,SELL,74.21,10399.26,0.815,8475.4,114,at_open,0.971905,0.028095,at_close
Short_Open,XLI,SELL,137.43,10801.26,1.605,17336.02,126,at_open,0.981627,0.018373,at_close
Short_Open,AMLP,SELL,49.09,9630.58,0.685,6596.95,134,at_open,0.99251,0.00749,at_close
Short_Open,SPY,SELL,604.21,15060.03,4.0,60240.12,99,at_open,0.996044,0.003956,at_close
