0
labels
Open
High
Low
Close
Volume
Dividends
Stock Splits
Capital Gains
open_low
open_close
open_high
high_low
low_close
high_close
gap
XLK_mom1
XLK_mom2
XLK_mom3
XLK_mom4
XLK_mom5
XLK_mom10
XLK_mom15
XLK_mom20
XLK_mom60
XLK_mom120
XLK_mom180
XLK_mom240
rsi
macd_values
macd_signal_line
atr
bband_up
bband_mid
bband_low
hammer
hanging_man
engulfing_pattern
dark_cloud
piercing_line
morning_star
evening_star
shooting_star
inverted_hammer
harami
harami_cross
belt_hold
upsidegap_two_crows
three_black_crows
three_white_soldiers
advance_block
stalled_pattern
counterattack
tasuki
rf_three_methods
separating_lines
long_legged_doji
gravestone_doji
dragonfly_doji
tristar_doji
last_day
