Date,return
2000-10-17,-0.019146690788481774
2000-10-18,0.056261343012704156
2000-10-19,0.006518723994452135
2000-10-20,-0.0013668671405138643
2000-10-23,0.0028743498494387316
2000-10-24,-0.01515801515801519
2000-10-25,0.004090289350098409
2000-10-26,-0.012258159799143591
2000-10-27,0.019091312712742226
2000-10-30,-0.01613646841862627
2000-10-31,0.017037250938492735
2000-11-01,0.014710166035537505
2000-11-02,0.010645950222989423
2000-11-03,-0.006675188183496647
2000-11-06,0.012163709215798431
2000-11-07,0.0
2000-11-08,-0.012622720897615743
2000-11-09,0.019014962593516194
2000-11-10,0.011180532719500159
2000-11-13,-0.015925135445739716
2000-11-14,0.003733084461036072
2000-11-15,-0.025918585150175373
2000-11-16,0.0043710539096648215
2000-11-17,-0.025919326097521372
