strat,ticker,direction,last_close_price,capital,half_kelly,bp_used,n_shares,open_position,target_price,expected_return,stop_price,low,high,target_reached,pnl,eod_capital
Strat_1,XLU,SELL,77.08,6987.79,0.425,2969.81,38,77.08,76.54,0.007,76.22,75.97,77.14,True,20.79,7008.58
Strat_1,USO,HOLD,77.92,4951.04,1.25,6188.8,79,78.43,78.0,0.005506,77.3,77.06,78.9,True,0.0,4951.04
Strat_1,XLI,SELL,132.72,9764.8,3.22,31442.66,236,133.4,132.6,0.005969,132.43,132.19,133.82,True,187.68,9952.48
Strat_1,AMLP,SELL,48.79,5022.11,1.475,7407.61,151,49.0,48.63,0.00749,48.86,48.79,49.24,False,21.14,5043.25
Strat_1,SPY,SELL,591.95,29093.9,4.0,116375.6,196,596.27,593.91,0.003956,595.36,593.6,599.7,True,460.38,29554.28
Strat_2,SPY,BUY,591.95,103023.28000000006,4.0,412093.1200000002,696,596.27,at_close,0.38,595.36,593.6,599.7,nan,-633.3599999999778,102389.92000000009
