strat,ticker,direction,last_close_price,capital,half_kelly,bp_used,n_shares,open_position,target_price,expected_return,stop_price,low,high,target_reached,pnl,eod_capital
Strat_1,XLU,SELL,79.43,7024.44,0.155,1088.79,13,79.39,78.83,0.007,79.1,79.05,80.03,False,3.77,7028.21
Strat_1,USO,SELL,76.39,5222.43,3.21,16764.0,219,76.58,74.43,0.028095,75.82,75.63,76.74,False,166.44,5388.87
Strat_1,XLI,SELL,137.89,9538.56,1.5,14307.84,103,138.08,137.26,0.005969,137.55,137.39,138.25,False,54.59,9593.15
Strat_1,AMLP,SELL,51.38,4793.34,1.39,6662.74,129,51.58,51.19,0.00749,51.57,51.5,51.99,False,1.29,4794.63
Strat_1,SPY,SELL,609.73,28051.84,4.0,112207.36,184,609.94,607.53,0.003956,609.7,609.07,610.99,False,44.16,28096.0
Strat_2,SPY,BUY,609.73,105377.24,4.0,421508.96,691,609.94,at_close,0.38,609.7,609.07,610.99,nan,-165.84000000000628,105211.4
