strat,ticker,direction,last_close_price,capital,half_kelly,bp_used,n_shares,open_position,target_price,expected_return,stop_price,low,high,target_reached,pnl,eod_capital
Strat_1,XLU,SELL,77.36,7034.38,0.035,246.2,3,77.59,77.05,0.007,78.87,77.31,78.96,False,-3.84,7030.54
Strat_1,USO,HOLD,71.62,5656.82,3.785,21411.06,298,71.89,71.49,0.005506,72.28,71.65,72.43,False,0.0,5656.82
Strat_1,XLI,SELL,128.78,10263.39,2.77,28429.59,220,130.01,129.23,0.005969,131.13,129.47,131.38,False,-246.4,10016.99
Strat_1,AMLP,SELL,50.43,4867.84,0.73,3553.52,70,50.64,50.26,0.00749,51.49,50.55,51.58,False,-59.5,4808.34
Strat_1,SPY,SELL,551.42,33196.23,4.0,132784.92,240,554.44,552.25,0.003956,561.12,549.84,562.14,True,525.3,33721.53
Strat_2,SPY,BUY,551.42,93050.88,0.99,92120.37,167,556.11,at_close,0.38,562.81,551.4917,563.83,nan,1118.8999999999887,94169.78
